   Year      Age       Female          Male         Total
   1819       38       206603.86    187871.04    394474.90 
   1819       39       203377.17    185835.09    389212.26 
   1819       40       198883.33    181778.49    380661.82 
   1819       41       193369.85    176732.99    370102.84 
   1819       42       186769.39    170646.11    357415.50 
   1819       43       186818.19    163691.72    350509.91 
   1819       44       186737.37    156951.83    343689.20 
   1819       45       180273.59    151428.45    331702.03 
   1819       46       175660.44    147511.95    323172.40 
   1819       47       172032.08    144484.04    316516.12 
   1819       48       166817.25    141119.92    307937.18 
   1819       49       163371.99    139200.41    302572.39 
   1819       50       162993.52    139025.83    302019.35 
   1819       51       161936.89    138273.29    300210.17 
   1819       52       160507.62    137192.88    297700.50 
   1819       53       154303.69    136226.89    290530.58 
   1819       54       147435.50    134476.00    281911.50 
   1819       55       144578.52    131887.93    276466.45 
   1819       56       141782.28    129287.19    271069.47 
   1819       57       138493.89    126169.07    264662.96 
   1819       58       132586.89    122676.00    255262.89 
   1819       59       127276.46    119681.69    246958.15 
   1819       60       123770.47    116220.38    239990.85 
   1819       61       119516.95    112128.87    231645.82 
   1819       62       114331.31    107217.80    221549.11 
   1819       63       108279.73    101827.28    210107.01 
   1819       64       102877.90     97030.52    199908.43 
   1819       65        97354.64     91792.28    189146.92 
   1819       66        91446.63     86149.83    177596.46 
   1819       67        85299.51     80238.67    165538.18 
   1819       68        79459.26     74398.02    153857.29 
   1819       69        73675.11     68597.12    142272.23 
   1819       70        67339.98     62597.46    129937.44 
   1819       71        60969.81     56641.80    117611.60 
   1819       72        54969.27     51102.51    106071.78 
   1819       73        49313.66     46132.98     95446.64 
   1819       74        43942.97     41420.42     85363.39 
   1819       75        39222.34     37051.97     76274.31 
   1819       76        34695.48     32791.47     67486.95 
   1819       77        30152.90     28437.34     58590.24 
   1819       78        26272.18     24200.71     50472.89 
   1819       79        23143.86     20563.80     43707.65 
   1819       80        19499.68     18162.79     37662.47 
   1819       81        16486.51     15287.03     31773.54 
   1819       82        13718.81     12709.37     26428.18 
   1819       83        11242.12     10447.34     21689.46 
   1819       84         9094.04      8501.15     17595.19 
   1819       85         7300.41      6868.16     14168.56 
   1819       86         5849.57      5523.04     11372.61 
   1819       87         4674.54      4402.56      9077.10 
   1819       88         3726.80      3481.69      7208.48 
   1819       89         2954.33      2732.58      5686.91 
   1819       90         2303.33      2116.29      4419.63 
   1819       91         1766.24      1624.58      3390.82 
   1819       92         1340.53      1245.64      2586.17 
   1819       93         1006.75       955.43      1962.19 
   1819       94          743.62       729.65      1473.27 
   1819       95          535.49       542.01      1077.50 
   1819       96          371.95       386.96       758.91 
   1819       97          243.83       265.83       509.67 
   1819       98          150.15       170.47       320.62 
   1819       99           87.92        98.02       185.94 
   1819      100           51.23        56.85       108.09 
   1819      101           31.65        36.04        67.69 
   1819      102           19.08        22.69        41.77 
   1819      103           11.27        14.53        25.80 
   1819      104            6.42         8.65        15.08 
   1819      105            3.50         5.05         8.55 
   1819      106            1.81         2.76         4.58 
   1819      107            0.98         1.64         2.62 
   1819      108            0.30         0.91         1.20 
   1819      109            0.00         0.27         0.27 
   1819      110           0.00         0.00         0.00 
   1820        0       442196.40    462906.02    905102.42 
   1820        1       370861.27    377187.16    748048.43 
   1820        2       353280.36    358964.94    712245.30 
   1820        3       343661.65    348626.04    692287.69 
   1820        4       338829.56    348513.12    687342.68 
   1820        5       325895.83    339122.97    665018.80 
   1820        6       318443.70    331294.62    649738.31 
   1820        7       312007.15    324497.75    636504.90 
   1820        8       305991.04    318092.33    624083.37 
   1820        9       299537.22    313089.72    612626.93 
   1820       10       294901.53    309213.33    604114.87 
   1820       11       292022.55    306022.24    598044.79 
   1820       12       289070.39    302771.19    591841.58 
   1820       13       283136.87    296442.79    579579.66 
   1820       14       280621.94    287919.46    568541.39 
   1820       15       282113.91    283929.79    566043.69 
   1820       16       279407.53    281377.67    560785.20 
   1820       17       276475.98    278715.03    555191.01 
   1820       18       274651.72    277233.20    551884.92 
   1820       19       280562.68    277952.31    558514.99 
   1820       20       284369.40    276523.39    560892.79 
   1820       21       277927.38    270315.63    548243.00 
   1820       22       269397.33    261883.21    531280.55 
   1820       23       260125.78    252547.80    512673.58 
   1820       24       266811.05    243462.80    510273.84 
   1820       25       271037.43    232922.72    503960.15 
   1820       26       258487.11    221746.41    480233.52 
   1820       27       248043.67    212489.69    460533.36 
   1820       28       238648.32    204240.36    442888.68 
   1820       29       233474.19    195214.53    428688.73 
   1820       30       231572.27    188997.25    420569.52 
   1820       31       230379.37    188022.47    418401.84 
   1820       32       230548.20    188181.25    418729.44 
   1820       33       233464.68    190620.22    424084.90 
   1820       34       225779.20    193832.40    419611.59 
   1820       35       214457.30    193901.49    408358.79 
   1820       36       212950.76    192621.77    405572.53 
   1820       37       210652.97    190625.95    401278.92 
   1820       38       207395.19    187761.54    395156.73 
   1820       39       204252.36    185817.78    390070.14 
   1820       40       201171.57    183957.99    385129.56 
   1820       41       196402.69    179603.02    376005.71 
   1820       42       190655.88    174306.30    364962.18 
   1820       43       183800.29    167956.37    351756.66 
   1820       44       183640.34    160877.51    344517.85 
   1820       45       183653.19    154305.85    337959.04 
   1820       46       177537.88    149093.97    326631.85 
   1820       47       173237.73    145459.26    318696.99 
   1820       48       169641.67    142465.91    312107.59 
   1820       49       164230.53    138838.18    303068.71 
   1820       50       160569.67    136624.77    297194.44 
   1820       51       159949.48    136229.27    296178.75 
   1820       52       158676.68    135281.94    293958.62 
   1820       53       157162.32    134121.64    291283.96 
   1820       54       151058.46    133133.44    284191.90 
   1820       55       144310.71    131367.82    275678.53 
   1820       56       141465.57    128769.40    270234.97 
